customerID,gender,InternetService,Dependents,DeviceProtection,Contract,OnlineBackup,MultipleLines,OnlineSecurity,PaperlessBilling,Partner,PaymentMethod,PhoneService,SeniorCitizen,StreamingMovies,StreamingTV,TechSupport,Sum of tenure,tenure (bins),Sum of TotalCharges,Sum of MonthlyCharges,Churn
5192-EBGOV,Female,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,No,Electronic check,Yes,yes,No,Yes,No,1,0,85.7,85.7,Yes
5193-QLVZB,Male,Fiber optic,No,Yes,Two year,Yes,Yes,No,Yes,No,Bank transfer (automatic),Yes,No,Yes,Yes,No,63,60,6536.5,104.75,No
5195-KPUNQ,Female,Fiber optic,No,No,One year,Yes,No,Yes,Yes,No,Mailed check,Yes,yes,Yes,No,Yes,53,50,5206.55,96.75,No
5196-SGOAK,Female,Fiber optic,No,No,Month-to-month,Yes,No,No,Yes,No,Electronic check,Yes,No,No,No,No,1,0,75.7,75.7,Yes
5196-WPYOW,Male,DSL,Yes,No,One year,Yes,No,Yes,No,Yes,Mailed check,Yes,No,No,No,Yes,67,65,3994.05,60.05,No
5197-LQXXH,Female,DSL,No,Yes,Two year,Yes,Yes,No,Yes,Yes,Credit card (automatic),Yes,No,Yes,Yes,Yes,71,70,5894.5,83.3,No
5197-PYEPU,Female,Fiber optic,Yes,No,One year,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,No,No,Yes,No,42,40,3923.8,94.45,No
5197-YPYBZ,Female,No,Yes,No internet service,Two year,No internet service,Yes,No internet service,No,Yes,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,12,10,274.7,25.25,No
5198-EFNBM,Male,Fiber optic,No,Yes,One year,Yes,No,No,Yes,Yes,Electronic check,Yes,yes,No,Yes,No,57,55,5199.8,90.65,No
5198-HQAEN,Male,Fiber optic,Yes,No,One year,Yes,No,No,Yes,Yes,Electronic check,Yes,No,No,Yes,Yes,35,35,3165.6,89.7,No
5199-FPUSP,Male,DSL,Yes,No,One year,No,No phone service,Yes,No,No,Credit card (automatic),No,No,No,No,Yes,33,30,1113.95,34.05,No
5201-CBWYG,Male,No,Yes,No internet service,One year,No internet service,Yes,No internet service,No,Yes,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,62,60,1476.25,24.8,No
5201-FRKKS,Male,Fiber optic,No,No,Month-to-month,No,No,Yes,No,No,Bank transfer (automatic),Yes,No,No,No,No,25,25,1952.25,74.3,No
5201-USSQZ,Female,Fiber optic,No,No,Month-to-month,No,No,No,No,Yes,Credit card (automatic),Yes,No,Yes,No,Yes,26,25,2196.45,85.9,No
5202-IVJNU,Female,DSL,Yes,Yes,Month-to-month,No,No phone service,No,No,No,Credit card (automatic),No,No,No,No,No,39,35,1131.3,30.1,Yes
5203-XEHAX,Female,DSL,No,No,One year,Yes,No,Yes,No,No,Electronic check,Yes,No,Yes,No,No,34,30,2053.05,64.35,No
5204-HMGYF,Female,DSL,Yes,Yes,One year,Yes,No,Yes,Yes,Yes,Mailed check,Yes,No,Yes,Yes,Yes,49,45,4345,87.2,No
5204-QZXPU,Male,DSL,No,Yes,Month-to-month,No,No phone service,No,Yes,No,Electronic check,No,No,No,Yes,No,19,15,733.35,39.65,Yes
5206-HPJKM,Male,DSL,No,No,Month-to-month,Yes,No,Yes,Yes,No,Credit card (automatic),Yes,No,No,No,No,17,15,934.15,55.5,No
5206-XZZQI,Male,Fiber optic,No,No,Month-to-month,Yes,No,No,Yes,No,Mailed check,Yes,No,No,No,Yes,53,50,4348.1,80.6,No
5207-PLSTK,Male,DSL,Yes,No,Month-to-month,No,No,Yes,Yes,Yes,Mailed check,Yes,No,No,No,No,1,0,48.75,48.75,No
5208-FVQKB,Male,DSL,No,No,Two year,Yes,No,Yes,No,Yes,Mailed check,Yes,No,Yes,No,Yes,70,70,4664.15,67.95,No
5208-HFSBT,Female,DSL,No,No,Month-to-month,Yes,No,No,Yes,No,Credit card (automatic),Yes,No,No,No,Yes,2,0,102.75,55.05,Yes
5213-TWWJU,Male,Fiber optic,No,Yes,Month-to-month,No,No,No,No,No,Electronic check,Yes,No,Yes,No,Yes,28,25,2626.15,91,No
5214-CHIWJ,Male,No,No,No internet service,One year,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,27,25,595.05,20.3,No
5214-NLTIT,Male,Fiber optic,Yes,Yes,Two year,No,Yes,No,Yes,Yes,Credit card (automatic),Yes,No,Yes,No,No,72,70,6511.8,90.8,No
5215-LNLDJ,Female,DSL,Yes,No,Month-to-month,No,No phone service,No,Yes,Yes,Electronic check,No,No,No,No,No,7,5,149.05,24.7,No
5216-WASFJ,Female,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,Yes,Electronic check,Yes,yes,Yes,No,No,31,30,2633.4,84.85,No
5219-YIPTK,Female,Fiber optic,No,Yes,Month-to-month,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,33,30,3409.6,104.4,Yes
5220-AGAAX,Male,No,Yes,No internet service,Two year,No internet service,Yes,No internet service,Yes,Yes,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,68,65,1664.3,24,No
5222-IMUKT,Male,Fiber optic,No,No,Month-to-month,No,No,No,No,No,Electronic check,Yes,No,Yes,Yes,No,32,30,2871.5,91.05,No
5222-JCXZT,Male,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,4,0,78.9,19,No
5223-UZAVK,Male,Fiber optic,No,No,One year,Yes,No,Yes,Yes,No,Credit card (automatic),Yes,No,Yes,Yes,No,64,60,6603.8,100.3,No
5226-NOZFC,Male,Fiber optic,No,No,Month-to-month,Yes,No,No,Yes,No,Electronic check,Yes,No,No,Yes,No,26,25,2146.5,85.75,No
5227-JSCFE,Male,DSL,No,Yes,Two year,Yes,No phone service,Yes,No,Yes,Credit card (automatic),No,yes,No,No,Yes,71,70,3353.4,46.35,No
5228-EXCET,Male,Fiber optic,No,No,Month-to-month,No,No,No,Yes,No,Electronic check,Yes,No,Yes,No,No,13,10,1008.7,80.85,Yes
5229-DTFYB,Female,Fiber optic,No,No,Two year,Yes,No,No,Yes,No,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,41,40,3959.15,98.8,No
5229-PRWKT,Male,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,No,Electronic check,Yes,No,Yes,No,No,8,5,649.65,86.55,Yes
5231-FIQPA,Female,No,No,No internet service,Two year,No internet service,No,No internet service,Yes,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,41,40,810.45,19.85,No
5232-NXPAY,Female,DSL,No,Yes,Two year,No,No,No,No,No,Mailed check,Yes,No,Yes,Yes,Yes,47,45,3510.3,74.45,No
5233-AOZUF,Female,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,Yes,Electronic check,Yes,No,No,No,No,29,25,2149.05,74.95,No
5233-GEEAX,Male,DSL,No,Yes,Month-to-month,No,No phone service,No,Yes,No,Electronic check,No,yes,No,No,No,8,5,221.9,29.4,Yes
5236-PERKL,Female,Fiber optic,No,Yes,Two year,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,No,Yes,Yes,No,57,55,6465,112.95,Yes
5236-XMZJY,Female,DSL,No,Yes,Month-to-month,Yes,No,Yes,No,No,Bank transfer (automatic),Yes,No,No,No,No,42,40,2536.55,59.65,No
5240-CAOYT,Female,Fiber optic,No,No,Month-to-month,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,No,No,No,Yes,57,55,4884.85,87.55,No
5240-IJOQT,Male,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,No,Electronic check,Yes,yes,No,No,No,1,0,74.7,74.7,Yes
5242-UOWHD,Male,No,Yes,No internet service,Two year,No internet service,No,No internet service,No,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,45,45,929.2,20.35,No
5243-SAOTC,Male,Fiber optic,No,No,Month-to-month,Yes,Yes,No,Yes,No,Bank transfer (automatic),Yes,No,No,No,No,54,50,4308.25,79.85,No
5244-IRFIH,Male,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,Yes,Electronic check,Yes,yes,Yes,Yes,No,33,30,3105.55,94.5,Yes
5245-VDBUR,Female,DSL,No,Yes,One year,No,No phone service,Yes,No,Yes,Mailed check,No,No,No,No,No,52,50,1958.95,35.45,No
5248-KWLAR,Male,DSL,Yes,Yes,Two year,Yes,Yes,Yes,No,Yes,Electronic check,Yes,No,Yes,Yes,Yes,71,70,6325.25,90.35,No
5248-RPYWW,Female,DSL,Yes,Yes,Two year,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,yes,Yes,Yes,Yes,72,70,6716.45,90.15,No
5248-YGIJN,Male,DSL,No,Yes,Two year,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,No,Yes,Yes,Yes,72,70,6369.45,90.25,No
5249-QYHEX,Female,No,Yes,No internet service,Two year,No internet service,Yes,No internet service,Yes,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,40,40,1024.7,24.8,No
5256-SKJGO,Female,DSL,Yes,No,Two year,Yes,No phone service,No,Yes,Yes,Electronic check,No,No,Yes,Yes,Yes,64,60,3423.5,54.6,No
5260-UMPWX,Female,No,Yes,No internet service,Month-to-month,No internet service,No,No internet service,Yes,Yes,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,26,25,493.95,20.25,No
5261-QSHQM,Female,DSL,No,No,Month-to-month,No,No phone service,No,Yes,No,Electronic check,No,No,No,No,No,4,0,86.6,24.45,Yes
5266-PFRQK,Male,No,Yes,No internet service,One year,No internet service,No,No internet service,Yes,Yes,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,52,50,1071.6,20.85,No
5268-DSMNQ,Female,Fiber optic,No,Yes,One year,Yes,Yes,No,Yes,Yes,Credit card (automatic),Yes,yes,No,Yes,No,62,60,5936.55,97.95,No
5269-NRGDP,Male,DSL,Yes,Yes,One year,No,No,No,No,Yes,Electronic check,Yes,No,Yes,Yes,Yes,42,40,3088.25,73.15,No
5271-DBYSJ,Male,Fiber optic,No,No,Month-to-month,No,No,No,Yes,No,Credit card (automatic),Yes,yes,Yes,No,No,11,10,827.7,79.15,No
5271-YNWVR,Male,Fiber optic,Yes,Yes,Two year,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,68,65,7856,113.15,Yes
5274-XHAKY,Female,Fiber optic,Yes,No,Month-to-month,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,No,No,Yes,No,41,40,3893.6,94.3,No
5275-PMFUT,Male,DSL,Yes,Yes,Two year,Yes,No phone service,Yes,Yes,Yes,Credit card (automatic),No,No,Yes,Yes,Yes,72,70,4719.75,64.8,No
5275-SQEIZ,Male,Fiber optic,No,No,Month-to-month,No,No,No,Yes,No,Mailed check,Yes,No,Yes,No,No,1,0,80.85,80.85,Yes
5276-KQWHG,Female,Fiber optic,No,No,Month-to-month,No,No,No,Yes,No,Electronic check,Yes,yes,No,No,No,2,0,131.65,69.6,Yes
5277-ZLOOR,Female,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,No,Electronic check,Yes,yes,No,Yes,No,2,0,187.45,85.55,Yes
5278-PNYOX,Female,Fiber optic,No,Yes,Two year,No,No,No,No,No,Credit card (automatic),Yes,No,Yes,Yes,Yes,49,45,4917.75,100.65,No
5281-BUZGT,Male,Fiber optic,No,No,Month-to-month,No,Yes,Yes,Yes,No,Electronic check,Yes,yes,No,Yes,No,36,35,3186.7,90.85,Yes
5285-MVEHD,Female,Fiber optic,No,Yes,One year,Yes,No,Yes,Yes,Yes,Credit card (automatic),Yes,No,Yes,Yes,No,56,55,6068.65,105.6,No
5286-YHCVC,Male,Fiber optic,No,Yes,Two year,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,No,72,70,7470.1,104.8,No
5287-QWLKY,Male,Fiber optic,Yes,No,Month-to-month,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,yes,Yes,Yes,No,71,70,7548.1,105.1,Yes
5288-AHOUP,Male,Fiber optic,No,No,Month-to-month,No,No,No,Yes,No,Electronic check,Yes,yes,Yes,No,No,11,10,874.2,78.5,No
5293-WXJAK,Female,Fiber optic,No,Yes,Month-to-month,No,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,yes,Yes,Yes,Yes,11,10,1133.65,104.05,Yes
5294-CDGWY,Male,DSL,Yes,Yes,One year,Yes,No phone service,Yes,No,Yes,Electronic check,No,No,Yes,Yes,No,51,50,3014.65,59.3,Yes
5294-DMSFH,Female,Fiber optic,Yes,No,Month-to-month,No,No,No,Yes,Yes,Credit card (automatic),Yes,No,Yes,Yes,No,29,25,2621.75,87.8,No
5294-IMHHT,Male,Fiber optic,No,No,One year,Yes,Yes,No,No,Yes,Bank transfer (automatic),Yes,No,Yes,No,Yes,53,50,5043.2,97.75,No
5295-PCJOO,Male,DSL,Yes,No,Month-to-month,No,No,Yes,Yes,No,Electronic check,Yes,No,No,No,No,4,0,184.4,49.4,Yes
5296-BFCYD,Male,No,Yes,No internet service,Two year,No internet service,No,No internet service,Yes,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,46,45,936.85,20.1,No
5296-PSYVW,Female,No,No,No internet service,Two year,No internet service,Yes,No internet service,No,Yes,Electronic check,Yes,No,No internet service,No internet service,No internet service,72,70,1750.7,24.55,No
5297-MDOIR,Female,Fiber optic,No,Yes,One year,No,No,Yes,Yes,Yes,Credit card (automatic),Yes,No,No,No,No,63,60,5224.5,81.15,No
5298-GSTLM,Female,Fiber optic,No,No,One year,No,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,yes,Yes,Yes,No,60,60,6176.6,101.4,No
5299-RULOA,Female,Fiber optic,Yes,No,Month-to-month,No,Yes,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,10,10,1064.65,100.25,Yes
5299-SJCZT,Male,Fiber optic,No,Yes,Month-to-month,No,Yes,No,Yes,No,Bank transfer (automatic),Yes,No,Yes,Yes,No,3,0,298.35,101.55,Yes
5301-GAUUY,Male,Fiber optic,No,No,Month-to-month,Yes,Yes,No,Yes,No,Bank transfer (automatic),Yes,No,No,No,No,32,30,2596.15,80.35,Yes
5302-BDJNT,Male,Fiber optic,No,Yes,Month-to-month,No,Yes,No,No,No,Electronic check,Yes,No,No,Yes,Yes,35,35,3418.2,95.5,No
5304-EFJLP,Male,Fiber optic,No,Yes,Two year,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,yes,Yes,Yes,Yes,72,70,8022.85,111.65,No
5306-BVTKJ,Male,DSL,Yes,Yes,One year,Yes,No,No,Yes,Yes,Credit card (automatic),Yes,No,No,No,No,48,45,2651.2,55.8,No
5307-DZCVC,Female,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,Yes,Credit card (automatic),Yes,yes,No,Yes,No,32,30,2628.6,85.95,Yes
5307-UVGNB,Female,DSL,Yes,Yes,Month-to-month,Yes,No phone service,Yes,Yes,Yes,Bank transfer (automatic),No,No,Yes,No,No,53,50,2495.2,48.7,No
5309-TAIKL,Female,DSL,No,Yes,Month-to-month,No,No,No,No,No,Bank transfer (automatic),Yes,No,Yes,No,Yes,7,5,418.3,62.8,No
5310-NOOVA,Male,No,No,No internet service,Two year,No internet service,No,No internet service,No,No,Electronic check,Yes,No,No internet service,No internet service,No internet service,46,45,907.05,19.95,No
5311-IHLEI,Male,DSL,No,No,Month-to-month,Yes,No phone service,Yes,Yes,No,Bank transfer (automatic),No,No,No,Yes,Yes,12,10,605.75,50.95,No
5312-IRCFR,Female,Fiber optic,Yes,Yes,One year,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,No,No,64,60,5980.75,92.85,No
5312-TSZVC,Female,No,Yes,No internet service,One year,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,15,15,270.6,19.65,No
5312-UXESG,Female,Fiber optic,No,Yes,Month-to-month,No,Yes,No,No,No,Bank transfer (automatic),Yes,No,Yes,Yes,No,41,40,3990.6,98.05,No
5313-FPXWG,Male,No,No,No internet service,One year,No internet service,Yes,No internet service,Yes,No,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,51,50,1266.4,24.6,No
5315-CKEQK,Male,DSL,Yes,No,One year,No,Yes,No,Yes,Yes,Electronic check,Yes,yes,No,No,No,28,25,1381.8,51,No
5317-FLPJF,Female,DSL,No,Yes,Two year,No,No phone service,Yes,Yes,No,Bank transfer (automatic),No,No,Yes,Yes,Yes,66,65,4193.4,61.35,No
5318-IXUZF,Female,Fiber optic,No,No,Month-to-month,Yes,No,No,Yes,No,Bank transfer (automatic),Yes,No,No,Yes,No,2,0,183.75,87.15,Yes
5318-YKDPV,Male,DSL,Yes,Yes,Two year,No,No,Yes,Yes,Yes,Credit card (automatic),Yes,No,Yes,Yes,Yes,43,40,3566.6,79.15,No
5320-BRKGK,Female,DSL,Yes,Yes,Two year,No,Yes,Yes,No,Yes,Mailed check,Yes,No,No,Yes,Yes,58,55,4415.75,75.8,No
5321-NTRKC,Male,DSL,Yes,Yes,Two year,Yes,Yes,No,No,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,No,66,65,5234.95,79.85,No
5322-TEUJK,Female,Fiber optic,Yes,Yes,Two year,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,71,70,8100.25,114.6,No
5322-ZSMZY,Male,No,Yes,No internet service,Two year,No internet service,Yes,No internet service,No,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,31,30,755.6,25.75,No
5324-KTGCG,Male,No,No,No internet service,One year,No internet service,No,No internet service,No,Yes,Electronic check,Yes,No,No internet service,No internet service,No internet service,71,70,1539.75,20.85,No
5325-UWTWJ,Male,Fiber optic,No,No,Month-to-month,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,No,No,No,Yes,31,30,2929.75,90.55,No
5327-CNLUQ,Male,Fiber optic,No,Yes,Two year,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,No,No,Yes,No,48,45,4473.45,96.9,No
5327-XOKKY,Male,DSL,No,Yes,Two year,No,Yes,No,Yes,Yes,Credit card (automatic),Yes,yes,Yes,Yes,No,72,70,5329,73.45,No
5329-KRDTM,Male,DSL,No,Yes,Two year,Yes,Yes,No,No,Yes,Credit card (automatic),Yes,yes,No,Yes,Yes,72,70,5396.25,77.35,No
5331-RGMTT,Male,Fiber optic,No,Yes,Month-to-month,No,Yes,No,Yes,Yes,Credit card (automatic),Yes,yes,Yes,Yes,No,54,50,5295.7,99.05,No
5334-AFQJB,Male,No,No,No internet service,Two year,No internet service,Yes,No internet service,Yes,No,Credit card (automatic),Yes,yes,No internet service,No internet service,No internet service,72,70,1789.9,25.1,No
5334-JLAXU,Female,Fiber optic,No,No,Month-to-month,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,No,Yes,No,No,60,60,5475.9,94.1,No
5336-UFNZP,Female,Fiber optic,Yes,Yes,One year,Yes,Yes,No,Yes,Yes,Electronic check,Yes,yes,Yes,Yes,No,65,65,7047.5,107.45,No
5337-IIWKZ,Male,DSL,Yes,Yes,Month-to-month,No,No phone service,No,Yes,Yes,Electronic check,No,No,No,Yes,Yes,34,30,1442.6,44.85,No
5338-YHWYT,Male,DSL,Yes,No,Two year,Yes,No,Yes,No,No,Credit card (automatic),Yes,No,No,No,Yes,37,35,2302.35,61.45,No
5339-PXDVH,Male,Fiber optic,No,No,Month-to-month,No,Yes,Yes,No,No,Electronic check,Yes,No,No,Yes,No,4,0,367.95,90.65,No
5339-TJFEK,Male,Fiber optic,Yes,No,Month-to-month,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,62,60,6487.2,105.5,No
5343-SGUBI,Female,Fiber optic,No,No,One year,Yes,Yes,No,Yes,No,Mailed check,Yes,No,No,No,No,52,50,4297.6,80.2,No
5345-BMKWB,Male,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,8,5,158.35,20.25,No
5346-BZCHP,Female,No,Yes,No internet service,Two year,No internet service,No,No internet service,No,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,69,65,1346.2,19.4,No
5348-CAGXB,Male,Fiber optic,No,Yes,Month-to-month,No,Yes,No,Yes,No,Electronic check,Yes,No,No,Yes,No,12,10,1021.75,89.55,No
5349-AZPEW,Female,DSL,Yes,No,Month-to-month,No,No phone service,No,No,Yes,Mailed check,No,No,No,No,No,5,5,125.5,25.05,No
5349-IECLD,Male,Fiber optic,No,Yes,Month-to-month,No,No,No,No,No,Electronic check,Yes,No,Yes,Yes,No,2,0,178.1,94.95,Yes
5351-QESIO,Male,DSL,Yes,No,Month-to-month,No,No phone service,No,No,No,Mailed check,No,No,No,No,No,1,0,24.2,24.2,No
5353-WILCI,Female,DSL,No,No,Month-to-month,Yes,No,Yes,No,No,Electronic check,Yes,No,No,No,No,28,25,1522.65,56.05,No
5356-CSVSQ,Female,DSL,No,No,Month-to-month,No,Yes,No,No,No,Electronic check,Yes,No,No,Yes,Yes,3,0,174.2,64.6,No
5356-KZCKT,Male,No,No,No internet service,Two year,No internet service,Yes,No internet service,Yes,No,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,58,55,1513.6,24.45,No
5356-RHIPP,Male,No,No,No internet service,Month-to-month,No internet service,No,No internet service,Yes,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,1,0,20.2,20.2,Yes
5357-TZHPP,Male,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,No,Credit card (automatic),Yes,yes,Yes,No,No,9,5,732.5,84.4,Yes
5360-LJCNJ,Female,Fiber optic,No,Yes,Two year,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,No,71,70,7555,105.15,No
5360-XGYAZ,Male,DSL,Yes,Yes,Two year,Yes,No phone service,Yes,Yes,Yes,Bank transfer (automatic),No,No,Yes,Yes,Yes,72,70,4664.5,65.65,No
5364-EVNIB,Male,Fiber optic,No,Yes,Month-to-month,Yes,No,No,Yes,No,Electronic check,Yes,No,No,No,No,13,10,973.45,79.8,Yes
5364-XYIRR,Male,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,51,50,4812.75,94.65,Yes
5365-LLFYV,Female,DSL,No,No,Month-to-month,No,No,No,Yes,No,Mailed check,Yes,No,No,No,No,2,0,105.6,45.85,No
5366-IJEQJ,Male,Fiber optic,No,Yes,Month-to-month,No,Yes,No,Yes,No,Electronic check,Yes,No,No,Yes,No,20,20,1761.45,88.7,Yes
5366-OBVMR,Female,DSL,No,No,Month-to-month,No,No,No,Yes,Yes,Mailed check,Yes,No,No,No,Yes,18,15,908.75,50.3,No
5370-IIVVL,Male,Fiber optic,No,No,One year,Yes,Yes,No,Yes,No,Credit card (automatic),Yes,No,Yes,Yes,Yes,37,35,3778,104.5,No
5371-VYLSX,Female,Fiber optic,No,No,Month-to-month,Yes,Yes,Yes,Yes,No,Electronic check,Yes,yes,No,No,No,50,50,4113.7,83.4,No
5372-FBKBN,Female,No,Yes,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,21,20,452.2,20.75,No
5373-SFODM,Male,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,Yes,Credit card (automatic),Yes,yes,Yes,No,No,36,35,3132.75,85.25,Yes
5375-XLDOF,Male,Fiber optic,Yes,Yes,Two year,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,69,65,7665.8,114.35,No
5376-DEQCP,Female,Fiber optic,No,No,Month-to-month,No,No,No,Yes,No,Electronic check,Yes,No,No,No,No,1,0,70.6,70.6,Yes
5376-PCKNB,Male,Fiber optic,Yes,Yes,One year,Yes,Yes,No,Yes,Yes,Credit card (automatic),Yes,No,Yes,Yes,No,72,70,7459,104.45,No
5377-NDTOU,Female,DSL,Yes,Yes,Two year,Yes,Yes,Yes,No,Yes,Mailed check,Yes,No,Yes,Yes,Yes,71,70,6293.75,91.05,No
5378-IKEEG,Female,DSL,No,No,Month-to-month,No,No phone service,No,Yes,No,Electronic check,No,No,No,Yes,No,1,0,35.75,35.75,Yes
5380-AFSSK,Female,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,No,Mailed check,Yes,No,Yes,Yes,No,5,5,486.85,93.9,Yes
5380-WJKOV,Male,Fiber optic,No,Yes,Month-to-month,Yes,Yes,No,Yes,No,Electronic check,Yes,No,Yes,Yes,No,34,30,3549.25,106.35,Yes
5380-XPJNZ,Female,No,No,No internet service,One year,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,38,35,678.2,20.05,No
5382-SOYZL,Male,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,No,Electronic check,Yes,No,Yes,Yes,No,22,20,2162.6,95.1,No
5382-TEMLV,Male,DSL,No,No,Month-to-month,No,No,Yes,Yes,No,Bank transfer (automatic),Yes,No,No,No,No,45,45,2298.55,50.9,No
5383-MMTWC,Female,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,Yes,Electronic check,Yes,yes,Yes,No,No,8,5,613.4,84,Yes
5384-ZTTWP,Female,No,Yes,No internet service,Month-to-month,No internet service,No,No internet service,No,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,15,15,272.95,19.8,No
5385-SUIRI,Male,Fiber optic,No,Yes,Month-to-month,No,Yes,Yes,Yes,Yes,Electronic check,Yes,yes,Yes,Yes,No,52,50,5568.35,104.2,Yes
5386-THSLQ,Female,DSL,No,Yes,One year,Yes,No phone service,No,No,Yes,Bank transfer (automatic),No,yes,No,Yes,No,66,65,3027.25,45.55,No
5387-ASZNZ,Female,DSL,No,No,One year,Yes,Yes,Yes,Yes,No,Credit card (automatic),Yes,yes,No,No,Yes,66,65,4174.35,63.85,No
